,id,name,lat,lng
439,5c164b25f1fdaf003343c069,samgyupsalamat,14.553308,121.014405
440,5c565c7f67a9fe002c4656d5,samgyupsalamat,14.553218,121.014346
442,59a939f8da70807ab5b3ebec,samgyupsalamat,14.56757739416784,121.01262173169731
443,4ff2702ce4b007be0a0b22c5,korean bbq express,14.558538824668812,121.01925065898288
449,5428dace498e73dbf382a900,ms. kim korean food,14.557842,121.020953
450,4f6bfdd6e4b0e20e1359f6e1,heorum korean & japanese restaurant,14.559450540892305,121.01970248430789
451,4f558e57e4b09073a2861354,cnk korean restaurant,14.559453,121.019692
452,4eec6f87aa1f98ce648afaaa,sunrise korean restaurant,14.559394916925614,121.01954745496906
453,4f274d04e4b04d36e0bc6221,korean snack & rice,14.55952051240186,121.01958665438444
455,4fb5d098e4b0be3c19361fe3,korean bbq,14.55956821002585,121.0180522677742
456,4d9bf098913a236a9088aa08,korean bbq express,14.560375232921677,121.01656266213305
457,4cd60210a5b34688a79a9150,kkachi boonsik / korean snack bar,14.561017,121.016954
458,5ac5f870029a5515c7a385ab,kaya korean restaurant,14.554854,121.01462
459,4ec8e5280e017e2f9b9502c1,kalbi korean bbq to-go,14.551344730400695,121.02709030815468
460,5157d4a7e4b00bf3ae690a3e,kimbob korean health food,14.559242538117589,121.01309617793065
461,4f65ba6ae4b0c7552df8bdd1,korean mart,14.551469515644673,121.01359459615647
465,50e8d67be4b0b1ba73154abb,babo korean mini mart,14.558541401155079,121.00977520403991
473,5d6b3266113b07000773e161,romantic baboy,14.561345,121.012094
489,4d19f5ff816af04d9d2b61c2,korean restaurant sinsun seolnongtang,14.56424801335005,121.0115001057418
503,4be8e213d837c9b634e6a506,kaya,14.557361394832428,121.02294655700015
504,5134309de4b0a24f9539c27d,red table,14.56104611204643,121.0163868609696
645,5d6a9f0bc79f3b000803eed1,samgyupsalamat,14.555641,121.053391
646,5b03cfa4a0215b002c45c174,samgyupsalamat,14.547441454136866,121.04853769242304
